Product,Name,Rating,CommentHead,Comment,Date
apple-iphone-12-white-128-gb,Rahul  Sharma,5,Wonderful,Apple gives what they promise,1 month ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Perfect product!,Nice phone,1 month ago
apple-iphone-12-white-128-gb,Anjali Hemnani,5,Perfect product!,love it,1 month ago
apple-iphone-12-white-128-gb,Mohd  Danish,5,Mind-blowing purchase,Best in looks👍Only for hawabaazi,4 months ago
apple-iphone-12-white-128-gb,Nandha Narko,5,Great product,My first iPhone and I am loving it already. Apple ecosystem and its integration with other apple devices is amazing and helps a lot in day to day usage. Go for it,4 months ago
apple-iphone-12-white-128-gb,Pavan Kumar Reddy,5,Excellent,As Expected,4 months ago
apple-iphone-12-white-128-gb,Ishu Jagga,5,Terrific purchase,Very fantastic product and powerfull performance,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Simply awesome,Pics from iphone 12. The quality is really appreciated.,4 months ago
apple-iphone-12-white-128-gb,Parmod Sharma,5,Must buy!,Iphone 12 under 50K it's awesome feeling,4 months ago
apple-iphone-12-white-128-gb,Parmod Sharma,5,Best in the market!,Iphone 12 under 50k it's awesome feeling..,4 months ago
apple-iphone-12-white-128-gb,Mohsin Mirza,5,Worth every penny,Nice product,4 months ago
apple-iphone-12-white-128-gb,Mohsin Mirza,5,Terrific,Looking good,4 months ago
apple-iphone-12-white-128-gb,VIKRAM singh,5,Great product,Good as expected thanks a lots for SALE.,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,1,Worthless,The phone gets heated after few hours of usage.,4 months ago
apple-iphone-12-white-128-gb,Laichhi Syuhlo,5,Highly recommended,"At first my order is delayed 2 times and it was cancel, but ordered it again and the price is a bit higher then the first order i made.. but at last i recieved it on my 2 order and i am satisfied with it👌",4 months ago
apple-iphone-12-white-128-gb,Vijay Pillai,1,Waste of money!,One of the worst experiences I've had within the one month.For a week or 10 days it was working fine till one fine day it just crashed and then I had to walk in to a Apple store to get it updated.This didn't work for long as apps weren't getting downloaded from appstore and the phone wasn't functioning properly and eventually it again crashed in like 10 days.I again went to the apple store and this time got it factory reset. It again worked for a week before crashing again.Its been an...,4 months ago
apple-iphone-12-white-128-gb,Shazeb Saifi,5,Mind-blowing purchase,best,4 months ago
apple-iphone-12-white-128-gb,Siddharth Tomar,5,Best in the market!,"If you are a normal user, just go with the 64gb variant ( if you don’t use too much camera ) or else go with 128gb",4 months ago
apple-iphone-12-white-128-gb,jackson paul,5,Best in the market!,It was a quick delivery. Appreciate that. Delivery was realy safe and flipkart guy was kind enough to wait for me to reach for the pickup. Nothing to talk abt iphone. Always best. Thanks flipkart.,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Wonderful,"such an amazing phone, i do recommend it to all.",4 months ago
apple-iphone-12-white-128-gb,Kush Mishra,5,Awesome,Great product.,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,1,Terrible product,Phone having heating issue.. if I am using continuously for 30 min or more phone giving heating issue.. didn’t expect from iPhone,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Great product,What are you thinking guys… it’s apple…. Blindly go for it….,4 months ago
apple-iphone-12-white-128-gb,Debasish Mahanta,5,Terrific purchase,Good product loved it,4 months ago
apple-iphone-12-white-128-gb,Ambrish Srivastava,2,Moderate,Lens flare too much in night pics from iPhone 12 cameraBlue dots will disappoint u alot,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Does the job,Could have been less valued,4 months ago
apple-iphone-12-white-128-gb,Madhu Mohan  V,5,Terrific purchase,This is an excellent phone. Everything is superb about this phone. Thanks Flipkart for lighting fast delivery.,4 months ago
apple-iphone-12-white-128-gb,Sharan  Mathpati,5,Awesome,Worth every penny,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Brilliant,A fine art telephone,4 months ago
apple-iphone-12-white-128-gb,anwar zee,5,Brilliant,I'm happy,4 months ago
apple-iphone-12-white-128-gb,Amit Kumar Sharma,5,Highly recommended,I was using IPhone 6. Upgrading it to 12 have really changed the perception. It’s really amazing.,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Brilliant,Awesome phone. It’s been 2 months and iPhone is iPhone . No other brand can beat it,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Brilliant,Simply Great😀☺️,1 month ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Highly recommended,Good phone value for money,1 month ago
apple-iphone-12-white-128-gb,Naveen  Singh,5,Highly recommended,Awsm always of Apple,1 month ago
apple-iphone-12-white-128-gb,Ashu Jain,5,Super!,Worth it!,1 month ago
apple-iphone-12-white-128-gb,Golu Golu,5,Terrific purchase,Best,1 month ago
apple-iphone-12-white-128-gb,Junmoni Baishya,4,Good choice,Till now it is good,1 month ago
apple-iphone-12-white-128-gb,VIMAL T R,5,Super!,Nice,1 month ago
apple-iphone-12-white-128-gb,Dawar Ansari,5,Super!,Best company Value for money,1 month ago
apple-iphone-12-white-128-gb,RAKESH KUSHWAH,4,Delightful,Good mobile look,1 month ago
apple-iphone-12-white-128-gb,Paramjeet  Singh,5,Worth every penny,Superb quality,1 month ago
apple-iphone-12-white-128-gb,Harpreet singh,5,Awesome,Best phone,1 month ago
apple-iphone-12-white-128-gb,NAGESH KAMBLE,5,Just wow!,Nice phone…face id is awesome,1 month ago
apple-iphone-12-white-128-gb,Kaushal Bhojani,5,Must buy!,Product is good but delivery experience by Flipkart are extremely bad.,1 month ago
apple-iphone-12-white-128-gb,Tushir Sharma,4,Good quality product,It's a good phone but nothing stands out except the camera! Buy only for it otherwise there are far better options.,1 month ago
apple-iphone-12-white-128-gb,Priyanka Customer,5,Must buy!,V good 👍,1 month ago
apple-iphone-12-white-128-gb,Padmaja Bhogaraju,5,Classy product,Good I like very much,1 month ago
apple-iphone-12-white-128-gb,Sandeep Bisht,5,Fabulous!,"Amazing purchase, No doubt ist the best phone.",1 month ago
apple-iphone-12-white-128-gb,Praveenkumar Goli,4,Delightful,Good,1 month ago
apple-iphone-12-white-128-gb,SUDHANSHU  KUMAR ,5,Perfect product!,Thanks Flipkart for this,1 month ago
apple-iphone-12-white-128-gb,saurabh  kumar,5,Great product,Loved it in all department,1 month ago
apple-iphone-12-white-128-gb,ajaz chauhan,5,Fabulous!,Product is good but flipkart service is very bad ordered this on 3rd Oct and delivered by 15th Oct... What a great service flipkart....,4 months ago
apple-iphone-12-white-128-gb,Prinkal Pandey,5,Just wow!,Absolute bliss amazing size and features red colour looks stunning,4 months ago
apple-iphone-12-white-128-gb,Jyoti,5,Brilliant,iPhone is iPhone.,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Mind-blowing purchase,Great phone.,4 months ago
apple-iphone-12-white-128-gb,Dr Deepak  Tiwari,5,Just wow!,Amazing everything about this phone,4 months ago
apple-iphone-12-white-128-gb,Danish Ahmad,5,Terrific purchase,Love it.,4 months ago
apple-iphone-12-white-128-gb,Ashok Maan,5,Wonderful,"Nice productCamera,Battery,Screen…all are very good",4 months ago
apple-iphone-12-white-128-gb,Shinjan  Sengupta ,1,Unsatisfactory,The IPhone 12 that I received started having speaker issues within 4 months of usage. Very disappointed.,4 months ago
apple-iphone-12-white-128-gb,Krishan Kumar  Saini ,5,Terrific,Best mobile,4 months ago
apple-iphone-12-white-128-gb,Mohd Zuhaib,5,Must buy!,Great phone with powerful processor,4 months ago
apple-iphone-12-white-128-gb,Saurabh Ahlawat,5,Must buy!,Good mobile,4 months ago
apple-iphone-12-white-128-gb,Kunal Kishore,5,Just wow!,"Before time  delivery , supposed to be delivered by 1 November but was delivered on 30 October.Thanks Flipkart.After 3 days battery backup is 25%, note : not using phone right nowBattery backup is : more than 24 hrs Blue Body colour awesome Not heating while chargingDisplay goodNo body heat",4 months ago
apple-iphone-12-white-128-gb,Manash Talukdar,5,Terrific,Not much to say it’s an iphone acts like an iphone,4 months ago
apple-iphone-12-white-128-gb,Deepak  G,5,Perfect product!,"Flipkart send us Geniune Apple iPhone 12. Little worry until the box open , after opening the box , Happy thanks Flipkart.",4 months ago
apple-iphone-12-white-128-gb,RAHUL ARYA,5,Super!,"great product by apple best camera phone with beast performance .this phone heats when you play BGMI in low graphics ...when you change it into HRD or higher it will not heat other wise phone is ultimate best low light camera i ever use ,",4 months ago
apple-iphone-12-white-128-gb,Rohan Jani,5,Must buy!,Best Iphone available right now with this price.I bought it in sale at 51K and feel super satisfied.Don’t waste your money on iphone 13 unless you are more into camera stuff and need extensive battery backup.,4 months ago
apple-iphone-12-white-128-gb,Aryan  Gupta,5,Must buy!,Best mobile and good working,4 months ago
apple-iphone-12-white-128-gb,Himanshu Kumar,5,Brilliant,Awesome phone thank you Flipkart,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Super!,Excellent product for the iPhone,4 months ago
apple-iphone-12-white-128-gb,sreekanth,1,Worst experience ever!,"Camera quality is very bad , you will feel regret if you buy this",4 months ago
apple-iphone-12-white-128-gb,Jayesh  Patel,5,Excellent,Good,4 months ago
apple-iphone-12-white-128-gb,AJAY ZALA,3,Does the job,iPhone 12 is excellent.I am happy with iPhone 12.,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Delightful,Nice product.,4 months ago
apple-iphone-12-white-128-gb,Vinay Kumar Chaubey,5,Excellent,Superb speed machineGo for it,4 months ago
apple-iphone-12-white-128-gb,Sarfraj Ahmad,5,Just wow!,Good,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Terrific purchase,Excellent phone,4 months ago
apple-iphone-12-white-128-gb,Oliur Rahman  Mazumder,5,Terrific purchase,I am sharing my experience after usage of 2 weeks . Pros - 1) The performance of iPhone 12 is top notch. 2) The 108 mega pixel camera can’t beat this 12mp camera. 3) The display quality is awesome. 4) The UI and feel which iPhone gives is mind blowing. 5) Feels very light while holding the phone. Cons -1) The battery mah is only 2850. Apple should upgrade. 2) The sd card slot is not available . 3) The display notch is very bigger in size .,4 months ago
apple-iphone-12-white-128-gb,Rajat,3,Decent product,All good,4 months ago
apple-iphone-12-white-128-gb,Subrat Kumar,5,Excellent,Great product,4 months ago
apple-iphone-12-white-128-gb,Prabal Paul,5,Great product,Love this phone..its not just a phone.. its about my 2nd love. It was a dream for me….,4 months ago
apple-iphone-12-white-128-gb,Ajaykumar Uppu,5,Highly recommended,Super,4 months ago
apple-iphone-12-white-128-gb,udit dhiman,5,Best in the market! Best to buy it before DIWALI!!!,"IPHONE 12 honest reviewFor all those who love to use cameras a lot, this phone is a must buy. I have used Android in my life (Redmi -> Motorolla -> OnePlus) and for the first time shifted to iPhone. I must say that I am totally amazed by the processor. Apple!! You nailed it literally. This phone is super duper smooth and does not hang in between. That's the best part of the iPhones. I have been using it for the past 15 days and I am not at all disappointed with it. Best in Camera (It has...",4 months ago
apple-iphone-12-white-128-gb,Govind Hallale,5,Highly recommended,Class and Simplicity blend into Technology 😍,4 months ago
apple-iphone-12-white-128-gb,MERAJ ALI,5,Perfect product!,Good,4 months ago
apple-iphone-12-white-128-gb,Manjeet Gulia,5,Super!,Excellent product,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,4,Really Nice,Good product in this range,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Super!,Salesman is too much good and he always behave good and also wait for some time,4 months ago
apple-iphone-12-white-128-gb,Rahul Kumar Meena,5,Best in the market!,Amazing phones and good camera.overall is very nice phone,4 months ago
apple-iphone-12-white-128-gb,Raj Chawre,4,Nice product,Work fine genuine products,4 months ago
apple-iphone-12-white-128-gb,Anubhav  Dubey,5,Must buy!,Lovely phone at great price,1 month ago
apple-iphone-12-white-128-gb,Gurjinder Singh,5,Simply awesome,Excellent product ……..best in every category,1 month ago
apple-iphone-12-white-128-gb,Devvrat singh rathore,5,Wonderful,Love it,1 month ago
apple-iphone-12-white-128-gb,Ankit Pandey,5,Excellent,Worthy,1 month ago
apple-iphone-12-white-128-gb,Elangovan G,5,Just wow!,Very nice. Using it proudly.,1 month ago
apple-iphone-12-white-128-gb,Pankaj  Bhatnagar,5,Mind-blowing purchase,Splendid,1 month ago
apple-iphone-12-white-128-gb,B L Meena,5,Classy product,Awesome,1 month ago
apple-iphone-12-white-128-gb,JD E- Commerce,5,Worth every penny,Nice,1 month ago
apple-iphone-12-white-128-gb,Deepak Tomar,4,Value-for-money,good product,1 month ago
apple-iphone-12-white-128-gb,Bablu Dubey,5,Excellent,Came good product,1 month ago
apple-iphone-12-white-128-gb,Rahul Kumar,4,Really Nice,Excellent device but it's price fluctuate like share market in offer period 😅,4 months ago
apple-iphone-12-white-128-gb,Anike Karmakar,5,Excellent,Beast in performance works like a champ and still can beat with the performance in samsung S21ultra and oneplus 9pro,4 months ago
apple-iphone-12-white-128-gb,sarhad khan,1,Don't waste your money,Very bad,4 months ago
apple-iphone-12-white-128-gb,PUJA PODDAR,5,Fabulous!,Amazing Phone,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Mind-blowing purchase,Awesome phone,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Excellent,Awesome,4 months ago
apple-iphone-12-white-128-gb,vivek kumar,5,Super!,I really loved it 🥰Performance 5/5Camera 5/5Looking 5/5Display 5/5Value for money 🤑 5/5Everything is amazing of iPhone 12,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Great product,"Phone is working smooth as expected, but didnt liked battery much, but 20w charger charge up the phone similar to dash charger in oneplus devices",4 months ago
apple-iphone-12-white-128-gb,Mohit Goswami,5,Terrific purchase,AWESOME  DELIVERY,4 months ago
apple-iphone-12-white-128-gb,nishant patel,5,Excellent,Good,4 months ago
apple-iphone-12-white-128-gb,Vishwanath,5,Wonderful,"Excellent peace, Thanks to flipkart",4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,3,Good,Camera and purfamance ok other 2star,4 months ago
apple-iphone-12-white-128-gb,Vishal  Panchal,5,Awesome,Geart light weight phone with quality display...,4 months ago
apple-iphone-12-white-128-gb,Flipkart Customer,5,Fabulous!,Nice,4 months ago
apple-iphone-12-white-128-gb,Mohd Alam,5,Perfect product!,Mind blowing,4 months ago
apple-iphone-12-white-128-gb,Sohil Ansari,5,Must buy!,Awesome phone amezing quality,4 months ago
apple-iphone-12-white-128-gb,Varun Singh,5,Excellent,Performance is top notch and camera is awesome video quality dynamic range exposure everything is best,4 months ago
apple-iphone-12-white-128-gb,Raj Gehlot,5,Perfect product!,"Very looking mobile and price low, imaging MOBILE",4 months ago
apple-iphone-12-white-128-gb,Shamsher Ansari,5,Wonderful,Nice phone,4 months ago
